"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/longDescription/entities/0/fromIndex","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/__typename","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/legacy/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/mention_results/result/rest_id","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/screen_name","author/affiliatesHighlightedLabel/label/longDescription/entities/0/ref/type","author/affiliatesHighlightedLabel/label/longDescription/entities/0/toIndex","author/affiliatesHighlightedLabel/label/longDescription/text","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1716957726/1588916760","Sat Aug 31 22:39:02 +0000 2013","Your source for #tech #news, #gadget views, and #answers you can use. Follow us for the best news on #technology, #cybersecurity, & #crypto throughout the day!",,,,,,"techfishnews.com","https://techfishnews.com","0","23","https://t.co/9Z5wqo4qoY","0","44","3197","470","false","1716957726","false","false","false","TechFish ","104170","TechFishNews",,"false","https://pbs.twimg.com/profile_images/1258634230936014848/0kixpPh-_normal.jpg","","205759","https://twitter.com/TechFishNews","user","https://x.com/TechFishNews","TechFishNews","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking: As the Trump campaign… https://t.co/zQM8Zxg0f0","Sat Oct 15 07:05:05 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/101586350/1587604180","Sun Jan 03 22:16:46 +0000 2010","Eliant Technologies has provided 24/7/365 tech support, websites, website hosting and more since 2003. A+ rated by the BBB",,,,,,"elianttech.com","http://www.elianttech.com/","0","22","http://t.co/RnH1jAk9Nh","0","49","280","258","false","101586350","false","false","false","Hamden, CT","78","Ed Tankus",,"false","https://pbs.twimg.com/profile_images/608255902/the_eye_normal.jpg","","102746","https://twitter.com/elianttech","user","https://x.com/elianttech","elianttech","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/UhH95FWTww","Sat Oct 15 06:34:39 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1132087100/1717111689","Tue Jan 29 20:43:43 +0000 2013","Ahmed from Palestine Gaza, I left Gaza 2019 to Sweden as asylum seeker to help my family and brothers & sisters , I start to  collect founds",,,,,,"gofund.me/3954ace2","https://gofund.me/3954ace2","0","23","https://t.co/VMF99bIYpH","0","4068","713","2096","false","1132087100","false","false","false","Sweden ","32403","Ahmed Gaza",,"false","https://pbs.twimg.com/profile_images/1796322740896456704/V0hnWZnY_normal.jpg","","46032","https://twitter.com/AAlmahallawi","user","https://x.com/AAlmahallawi","AAlmahallawi","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/xfXEDPdSeZ","Sat Oct 15 02:39:05 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1394995518/1603353316","Wed May 01 16:28:46 +0000 2013","Aspiring Full-Stack Developer
#JavaScript - #Node - #React - #GatsbyJS -#MongoDB - #ExpressJS - #GraphQL - #Java",,,,,,"edgardopintoescalier.com","https://edgardopintoescalier.com","0","23","https://t.co/aucfk1Q9rp","0","3","250","34","false","1394995518","false","false","false","Sweden  🇸🇪","14006","EdgardoPintoEscalier",,"false","https://pbs.twimg.com/profile_images/1319184514393006080/YjqX7Unf_normal.jpg","","112640","https://twitter.com/EdgardoWebDev","user","https://x.com/EdgardoWebDev","EdgardoWebDev","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/mIxwrtK1WO","Sat Oct 15 02:24:27 +0000 2016"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/3214054423/1522386462","Sun May 17 17:39:45 +0000 2015","Working since 2015 for the progressive revolution in California from the San Francisco Bay Area. 100% grassroots, not affiliated with the official campaign.",,,,,,"bsky.app/profile/bayare…","https://bsky.app/profile/bayarea4bernie.bsky.social","0","23","https://t.co/IhXFOYn4sQ","0","12565","9627","2237","true","3214054423","false","false","false","San Francisco, CA","9006","Bay Area for Bernie",,"false","https://pbs.twimg.com/profile_images/1493972116898648071/_JZuX_vU_normal.jpg","","68707","https://twitter.com/BayArea4Bernie","user","https://x.com/BayArea4Bernie","BayArea4Bernie","This week:
✅ the Democratic president plans cyber war against Russia
✅ the Democrats calls for investigation of Trump's ties to Russia
👌","Sat Oct 15 02:10:48 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/16920133/1408559504","Thu Oct 23 04:48:39 +0000 2008","Veteran, progressive liberal, dentist. Very serious person. Also, believer in dragons",,,,,,,,,,,"0","2645","1550","797","false","16920133","false","false","false","San Antonio, TX","74","Angela Olsen",,"false","https://pbs.twimg.com/profile_images/1327458763025113090/X285SgyD_normal.jpg","","19662","https://twitter.com/Angiedtao","user","https://x.com/Angiedtao","Angiedtao","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking #DonaldTrump https://t.co/PybsdIBUy2","Sat Oct 15 02:00:53 +0000 2016"
,,,,,,,,,,,"true","true",,"Sun Jul 26 20:48:54 +0000 2015","",,,,,,,,,,,"0","10","7","101","false","3296039844","false","false","false","","4"," ndsn",,"false","https://pbs.twimg.com/profile_images/625410555222700032/iBjVDrAB_normal.jpg","","27349","https://twitter.com/nodesyn","user","https://x.com/nodesyn","nodesyn","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/ix6QkedJU6","Sat Oct 15 01:51:40 +0000 2016"
,,,,,,,,,,,"false","true",,"Wed Nov 03 20:48:39 +0000 2010","https://t.co/JCOnocRQPb","bestbuythisweekend.com","http://www.bestbuythisweekend.com/","0","23","https://t.co/JCOnocRQPb","bestbuythisweekend.com","http://www.bestbuythisweekend.com/","0","23","https://t.co/JCOnocAfqB","0","22","15469","12842","false","211638860","false","false","false","","699","machit kiona",,"false","https://pbs.twimg.com/profile_images/1174674173/fond_ecran_wallpaper_abstrait_242_normal.jpg","","53900","https://twitter.com/cheapshoppin","user","https://x.com/cheapshoppin","cheapshoppin","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking","Sat Oct 15 01:35:21 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/12206102/1362354635","Mon Jan 14 05:57:09 +0000 2008","Started blog July 4th, 1999 AmazonWishlist 😀 https://t.co/KlBIwCgYG4 Books 4 software project you might find interesting","tinyurl.com/PrivDigestAmzn…","https://tinyurl.com/PrivDigestAmznWish","45","68","https://t.co/KlBIwCgYG4","PrivacyDigest.com","http://PrivacyDigest.com","0","23","https://t.co/M2LTpZGGNV","0","87","10251","161","true","12206102","false","false","false","Big Apple","342","PrivacyDigest| @PrivacyDigest@privacydigest@mas.to","1600727297581060097","false","https://pbs.twimg.com/profile_images/208206323/GreenLibertyHead_normal.jpg","","126612","https://twitter.com/PrivacyDigest","user","https://x.com/PrivacyDigest","PrivacyDigest","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking - Slashdot https://t.co/mKsYFatz00","Sat Oct 15 01:23:15 +0000 2016"
,,,,,,,,,,,"false","true",,"Mon Oct 04 21:14:28 +0000 2010","The best video and text news we can find.This is Ram I will be bringing you  tech related videos here , Follow me on my twitter page http://t.co/ruZXr1vvOO","twitter.com/ram_av88","https://twitter.com/ram_av88","133","155","http://t.co/ruZXr1vvOO","visionon.tv/plugandplay","http://visionon.tv/plugandplay","0","22","http://t.co/dCc8e4KmzA","0","0","116","268","false","198636011","false","false","false","UK","33","PlugandPlay",,"false","https://pbs.twimg.com/profile_images/1137489731/PlugandPlay_logo_normal.JPG","","41353","https://twitter.com/plugandplay_tv","user","https://x.com/plugandplay_tv","plugandplay_tv","#visionontv Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over… https://t.co/dXQildk5Kt","Sat Oct 15 01:15:58 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/635046419/1444658333","Sat Jul 14 02:45:39 +0000 2012","Crafted with Love. Scaling germs of ideas & crafting the future. Inquiry? Email: contact (-at-) orangejunction (-dot-) com",,,,,,"orangejunction.com","http://www.orangejunction.com","0","23","https://t.co/klJXje7dIe","0","37","451","44","false","635046419","false","false","false","","11339","Orange Junction",,"false","https://pbs.twimg.com/profile_images/616807027860332544/AePoxK6g_normal.jpg","","32672","https://twitter.com/orange_junction","user","https://x.com/orange_junction","orange_junction","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/u6jsiB09E2","Sat Oct 15 01:14:46 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2225308854/1398308142","Sun Dec 01 17:29:01 +0000 2013","#intersectionality #socialjustice #maddow #TheReidOut #Politics Lifelong #Democrat #Resist #LGBT #ScienceIsReal #BLM #SaveOurPlanet #VotingRights #BidenHarris",,,,,,,,,,,"0","59454","2024","3284","true","2225308854","false","false","false","","131","arrow252525",,"false","https://pbs.twimg.com/profile_images/445615543651815425/zvqjnM8U_normal.jpeg","","50082","https://twitter.com/Arrow252525","user","https://x.com/Arrow252525","Arrow252525","Congressional investigation that SHOULD happen for a change - and started some time ago #Congress #Trump #Russia https://t.co/z3Hv7SBuby","Sat Oct 15 00:59:59 +0000 2016"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/915314664/1353344000","Tue Oct 30 19:23:59 +0000 2012","An IT Guru following the trends. World Traveler!   No DMs. Ask for Lists.
You're welcome for my Follow! Don't have a Farcebook or Instagram account & don't want",,,,,,,,,,,"0","65413","9703","9884","false","915314664","false","false","false","On this planet!","1073","Steve K",,"false","https://pbs.twimg.com/profile_images/624347909694320640/UVjuIlj4_normal.jpg","","217414","https://twitter.com/Steve_Key1","user","https://x.com/Steve_Key1","Steve_Key1","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/c1DyF46Euj #tech #feedly","Sat Oct 15 00:49:21 +0000 2016"
,,,,,,,,,,,"false","true",,"Sun Jun 28 06:21:21 +0000 2009","IT Services, Managed Services, Business Continuity, Disaster Recovery, Virtualization, Cloud Computing, Web and E-mail Hosting Solutions in Austin and Phoenix.",,,,,,"chancetechnologies.org","http://www.chancetechnologies.org","0","22","http://t.co/dIi6W5pBa8","0","0","215","744","false","51667731","false","false","false","Austin, Texas","0","Chance Technologies",,"false","https://pbs.twimg.com/profile_images/286589704/ct_normal.JPG","","13342","https://twitter.com/chancetech","user","https://x.com/chancetech","chancetech","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/XpJ8tCAl1c","Sat Oct 15 00:35:17 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/544733369/1363409067","Wed Apr 04 01:20:18 +0000 2012","Please follow us at @SlashdotMedia",,,,,,,,,,,"0","1","656","726","false","544733369","false","false","false","","9","SDM",,"false","https://pbs.twimg.com/profile_images/3385794594/740dffaccbf6c7e41b6a115c847b5134_normal.png","","28803","https://twitter.com/SlashdotMedia1","user","https://x.com/SlashdotMedia1","SlashdotMedia1","@Slashdot Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/TKZ0BEbwDc","Sat Oct 15 00:34:37 +0000 2016"
,,,,,,,,,,,"false","true",,"Mon Oct 24 23:51:26 +0000 2011","🤦‍♀️My Biography? 🤷‍♀️Working on it, kinda been busy living it . 🏃‍♀️💃🛀🚣‍♀️🏊‍♀️🚵‍♀️🤸‍♀️💑",,,,,,,,,,,"0","0","29","40","false","397643471","false","false","false","Vancouver","0","Meliss.A",,"false","https://pbs.twimg.com/profile_images/1161935373926195201/hPAWn6jE_normal.jpg","","2092","https://twitter.com/MissaAhee","user","https://x.com/MissaAhee","MissaAhee","Test Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/7dT9OpT3QE","Sat Oct 15 00:33:36 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/778976910/1578372491","Fri Aug 24 21:13:29 +0000 2012","Author of Zendreo Chronicles. 


We will never all agree on politics, but it's worth finding where we do.",,,,,,"zendreochronicles.com","https://www.zendreochronicles.com","0","23","https://t.co/vx7XLDzSYl","0","1213","27666","98","true","778976910","false","false","false","","294775","Mark Higbee 🇺🇸","1472327784403902466","false","https://pbs.twimg.com/profile_images/2543877730/ocv9dv0eg2tv7xkfsc8y_normal.jpeg","","804070","https://twitter.com/MarkHigbee","user","https://x.com/MarkHigbee","MarkHigbee","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/THRqqsWy5N https://t.co/dTm27J0Mxt","Sat Oct 15 00:31:21 +0000 2016"
,,,,,,,,,,,"false","false","https://pbs.twimg.com/profile_banners/822787866/1418607871","Fri Sep 14 06:22:36 +0000 2012","Toronto's Privacy Advocacy 🖥️📱📡

https://t.co/xtckUd9usw","facebook.com/torontocrypto","http://www.facebook.com/torontocrypto","33","56","https://t.co/xtckUd9usw","torontocrypto.org","https://www.torontocrypto.org/","0","23","https://t.co/YkxSBouN3m","0","46","949","174","false","822787866","false","false","false","Toronto, Canada","3631","Toronto Crypto","990684277216980992","false","https://pbs.twimg.com/profile_images/469997729834229760/9BfftU3W_normal.png","","10512","https://twitter.com/TorontoCrypto","user","https://x.com/TorontoCrypto","TorontoCrypto","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/OJnYd0ZEL6","Sat Oct 15 00:25:38 +0000 2016"
,,,,,,,,,,,"true","false","https://pbs.twimg.com/profile_banners/321353408/1423227720","Tue Jun 21 12:46:41 +0000 2011","Adept, Abolitionist, hopeless romantic, researcher & analyst on Potential Futures. Post/RP≠endorsement. Art: Dai Dudu, Li Tiezi, & Zhang An, Influential People",,,,,,"buymeacoffee.com/omniaveritasvi…","https://buymeacoffee.com/omniaveritasvinci","0","23","https://t.co/R7jcCiGeaP","0","1654","3442","5359","true","321353408","true","false","false","Europe","2997","Ian","1847955902067814658","false","https://pbs.twimg.com/profile_images/1829666720497156096/bRWQTaPl_normal.jpg","","791044","https://twitter.com/ISCOSEU","user","https://x.com/ISCOSEU","ISCOSEU","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking: As the Trump campaign ... https://t.co/OlBsKVFA34","Sat Oct 15 00:25:37 +0000 2016"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/480404068/1707475367","Wed Feb 01 13:17:48 +0000 2012","Maldicore Group Pvt Ltd",,,,,,"en.maldicore.com","https://en.maldicore.com","0","23","https://t.co/qA1KzrupHO","0","95","413","228","false","480404068","false","false","false","Maldives","135","Maldicore",,"false","https://pbs.twimg.com/profile_images/1609484342031683585/gbR2RI-p_normal.jpg","","159051","https://twitter.com/maldicore","user","https://x.com/maldicore","maldicore","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/NKA5zTq011","Sat Oct 15 00:25:14 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/17675384/1422492153","Thu Nov 27 11:06:00 +0000 2008","Join personal conversations with personal viewpoints with new people to broaden your view that helps you find your #Innovation & #Creativity at an #IdeaCafe ;-)",,,,,,"myinnovationspace.com/about","http://myinnovationspace.com/about","0","22","http://t.co/dbT5bevTUO","0","1","2529","1944","false","17675384","false","false","false","St Albans Herts UK","27","Idea Cafes In Action",,"false","https://pbs.twimg.com/profile_images/560595759750344706/FfHlGzbQ_normal.jpeg","","159618","https://twitter.com/BroadenMyView","user","https://x.com/BroadenMyView","BroadenMyView","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/O3KFsSkxRt #business #marketing","Sat Oct 15 00:25:04 +0000 2016"
,,,,,,,,,,,"false","false",,"Fri Jul 05 00:09:35 +0000 2013","Inter-Continental Consulting Group provides assistance in developing and implementing cost-effective business solutions to its clients.",,,,,,"intccgroup.com","http://www.intccgroup.com","0","22","http://t.co/AuVdzWiYDF","0","0","62","30","false","1569318696","false","false","false","Minneapolis, MN","0","InterContinental Grp",,"false","https://pbs.twimg.com/profile_images/378800000256642300/03cc26b2d0f8ba573d9f02bc916c2102_normal.jpeg","","45322","https://twitter.com/intccgroup","user","https://x.com/intccgroup","intccgroup","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/5zAvQzJugZ","Sat Oct 15 00:19:47 +0000 2016"
,,,,,,,,,,,"false","true",,"Tue Jun 21 20:46:59 +0000 2011","opinions are my own",,,,,,,,,,,"0","6","89","74","false","321599556","false","false","false","","8719","KennaHara",,"false","https://pbs.twimg.com/profile_images/2605432084/image_normal.jpg","","37433","https://twitter.com/KennaHara","user","https://x.com/KennaHara","KennaHara","#slashdot #interesting Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/l4I0K3LlzR","Sat Oct 15 00:19:31 +0000 2016"
,,,,,,,,,,,"false","true",,"Mon Feb 22 23:29:22 +0000 2010","",,,,,,"smellhound.net","http://smellhound.net","0","22","http://t.co/jlaGPEVis7","0","0","164","1","false","116572011","false","false","false","PDX","0","Tim Yardley",,"false","https://pbs.twimg.com/profile_images/712490110/davellathegrimreaperpb9_normal.jpg","","175387","https://twitter.com/smellhound","user","https://x.com/smellhound","smellhound","New post: Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/wYP46LQezJ","Sat Oct 15 00:15:04 +0000 2016"
,,,,,,,,,,,"false","true","https://pbs.twimg.com/profile_banners/2496523207/1419444760","Thu May 15 14:54:36 +0000 2014","iNT is a Technology Consulting firm focussed on futuristic technologies. Simulating Reality towards Technology Singularity. Strategy | Innovation | Advisory",,,,,,"inavegar.us","http://www.inavegar.us","0","22","http://t.co/shpocmDmFU","0","14","297","82","false","2496523207","false","false","false","New Jersey, USA","122","iNavegarTechnologies",,"false","https://pbs.twimg.com/profile_images/603331280835485696/6XAD3wOQ_normal.jpg","","357842","https://twitter.com/iNavegar","user","https://x.com/iNavegar","iNavegar","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/4mIm20WNr6","Sat Oct 15 00:14:43 +0000 2016"
,,,,,,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1050470983/1397005657","Mon Dec 31 14:36:45 +0000 2012","",,,,,,,,,,,"0","17174","838","387","false","1050470983","false","false","false","","988","Jan Smits",,"false","https://pbs.twimg.com/profile_images/453700543693611008/LVfKrzi-_normal.jpeg","","874963","https://twitter.com/RHAF_HQ","user","https://x.com/RHAF_HQ","RHAF_HQ","Top Democrats Request FBI Investigation of Trump Campaign Ties To Russia Over Hacking https://t.co/RqqYvPMFNN","Sat Oct 15 00:14:29 +0000 2016"
