author/affiliatesHighlightedLabel/label/badge/url,author/affiliatesHighlightedLabel/label/description,author/affiliatesHighlightedLabel/label/url/url,author/affiliatesHighlightedLabel/label/url/urlType,author/affiliatesHighlightedLabel/label/userLabelDisplayType,author/affiliatesHighlightedLabel/label/userLabelType,author/canDm,author/canMediaTag,author/coverPicture,author/createdAt,author/description,author/entities/description/urls/0/display_url,author/entities/description/urls/0/expanded_url,author/entities/description/urls/0/indices/0,author/entities/description/urls/0/indices/1,author/entities/description/urls/0/url,author/entities/description/urls/1/display_url,author/entities/description/urls/1/expanded_url,author/entities/description/urls/1/indices/0,author/entities/description/urls/1/indices/1,author/entities/description/urls/1/url,author/entities/description/urls/2/display_url,author/entities/description/urls/2/expanded_url,author/entities/description/urls/2/indices/0,author/entities/description/urls/2/indices/1,author/entities/description/urls/2/url,author/entities/url/urls/0/display_url,author/entities/url/urls/0/expanded_url,author/entities/url/urls/0/indices/0,author/entities/url/urls/0/indices/1,author/entities/url/urls/0/url,author/fastFollowersCount,author/favouritesCount,author/followers,author/following,author/hasCustomTimelines,author/id,author/isBlueVerified,author/isTranslator,author/isVerified,author/location,author/mediaCount,author/name,author/pinnedTweetIds/0,author/possiblySensitive,author/profilePicture,author/status,author/statusesCount,author/twitterUrl,author/type,author/url,author/userName,author/verifiedType,text,createdAt,att,stance
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1245427239338102785/1604868172,Wed Apr 01 19:06:16 +0000 2020,PROUD Veteran & Police Officer & Supporter of 47!  I follow all Patriots back! #BlueLivesMatter #Conservative #AmericaFirst,,,,,,,,,,,,,,,,,,,,,0,84823,60833,58292,True,1245427239338102785,True,False,False,"Tennessee, USA",778,👮‍♂️The Badged Patriot👮‍♂️,1.7070522082592932e+18,False,https://pbs.twimg.com/profile_images/1406791364877197313/7gRnze5G_normal.jpg,,20557,https://twitter.com/Badged_Patriot,user,https://x.com/Badged_Patriot,Badged_Patriot,,"This is how you win elections. Trump got picked up &amp; taken to his rally in a garbage truck. Absolutely EPIC💥
https://t.co/HvQkUJxiSM",Wed Oct 30 23:36:58 +0000 2024,0.5,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1836144067530391552/1726803747,Tue Sep 17 20:44:01 +0000 2024,Advocate for the Indigenous Peoples of Europe,,,,,,,,,,,,,,,,,,,,,0,239,1106,51,False,1836144067530391552,True,False,False,,214,Wulf Sorenson,,False,https://pbs.twimg.com/profile_images/1836459689904664576/YQawFyjz_normal.jpg,,1996,https://twitter.com/Wulf_Sorenson,user,https://x.com/Wulf_Sorenson,Wulf_Sorenson,,"@VDAREJamesK If Trump can’t win, it’s literally over, politically speaking. Trump is the most popular RW figure and has more enthusiastic support than anyone in a long time. If even he can’t beat Kamala, who has no organic support, along with demographics getting worse every year, it’s over.",Wed Oct 30 23:36:51 +0000 2024,0.31875000000000003,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/763094579491008512/1651332472,Tue Aug 09 19:28:20 +0000 2016,Assistant News Director @FLVoiceNews | Marylander-turned-Floridian | Politics & breaking news alerts | https://t.co/55cqQGUClp,flvoicenews.com,http://flvoicenews.com,103.0,126.0,https://t.co/55cqQGUClp,,,,,,,,,,,ericdaugherty.net,http://ericdaugherty.net,0.0,23.0,https://t.co/9JrzFB6FPm,0,62720,252052,1145,True,763094579491008512,True,False,False,,5044,Eric Daugherty,1.8618514445564646e+18,False,https://pbs.twimg.com/profile_images/1823491411934633984/eY6C-778_normal.png,,25854,https://twitter.com/EricLDaugh,user,https://x.com/EricLDaugh,EricLDaugh,,"Trump would win PA if he won election day by 11 points, by the way, based on the votes we have.",Wed Oct 30 23:34:56 +0000 2024,0.8,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1200616796295847936/1732305261,Sat Nov 30 03:25:32 +0000 2019,"Stocks/Options/Crypto/Market News + Tools. Not advice

🐳 who changed 🏛️.

Get $50-$5000 to trade: https://t.co/wGf2ZdlXpw
Discord: https://t.co/0xJ9e0ZYYG
More: https://t.co/nsxZlPV0pC",bit.ly/4ayctTD,http://bit.ly/4ayctTD,98.0,121.0,https://t.co/wGf2ZdlXpw,bit.ly/3Bf2pNJ,http://bit.ly/3Bf2pNJ,131.0,154.0,https://t.co/0xJ9e0ZYYG,bit.ly/3V8D6Gb,http://bit.ly/3V8D6Gb,161.0,184.0,https://t.co/nsxZlPV0pC,unusualwhales.com,https://unusualwhales.com,0.0,23.0,https://t.co/Fmux22k4t1,0,63643,1939947,2404,True,1200616796295847936,True,False,False,United States,24685,unusual_whales,1.7422072879667776e+18,False,https://pbs.twimg.com/profile_images/1714107328134516736/dLZGJPm7_normal.png,,131499,https://twitter.com/unusual_whales,user,https://x.com/unusual_whales,unusual_whales,,"Meanwhile, a Trump win would be better for stocks than Harris, per Bloomberg.

Read more: https://t.co/lfrbqnn1qg",Wed Oct 30 23:31:00 +0000 2024,0.6,Support
,,,,,,True,True,https://pbs.twimg.com/profile_banners/125855207/1719025738,Wed Mar 24 02:38:12 +0000 2010,"@justjessigop's husband | 20 Years in Republican Saltmines (so far) | Member, State Central Committee @VA_GOP  |  Fmr. Board of Directors @YRNF  | #bitcoin",,,,,,,,,,,,,,,,,,,,,0,10223,2697,2302,False,125855207,True,False,False,"Hanover County, VA",323,Jack Blakely 🇺🇸,1.8603317690288128e+18,False,https://pbs.twimg.com/profile_images/1768378286692843520/9gc4Vpbg_normal.jpg,,6586,https://twitter.com/jkbdco,user,https://x.com/jkbdco,jkbdco,,"I am beginning to think we may have a Trump win on our hands here in Virginia.

Not sure yet, but I have never been more optimistic.",Wed Oct 30 23:23:39 +0000 2024,0.35000000000000003,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/2237590525/1496046301,Mon Dec 09 12:40:41 +0000 2013,"Curious about everything. Passionate about politics, science, arts and gardening. Ambivert . Over-thinker and very random. 🤷🏽‍♀️🤣😂",,,,,,,,,,,,,,,,,,,,,0,54937,5629,909,True,2237590525,True,False,False,"Michigan, USA",10093,Charli Huxley,1.5190924078449705e+18,False,https://pbs.twimg.com/profile_images/1602052459760951296/L4AtIYvb_normal.jpg,,52284,https://twitter.com/ImKnotTheOne,user,https://x.com/ImKnotTheOne,ImKnotTheOne,,"Trump called America garbage and now he is in a garbage truck as if this is the “win” that he thinks it is. 

Come November 5th, us SANE citizens will take Trump and MAGA out to the trash!!! https://t.co/7K8rYcdwPh",Wed Oct 30 23:22:40 +0000 2024,1.0,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1270489357208649728/1707622843,Tue Jun 09 22:54:53 +0000 2020,"Host, 'News Sight,' with a sharp focus on events that impact your life | Author, 'What Happened to America?: How—and Why—the American Dream Became a Nightmare'",,,,,,,,,,,,,,,,amazon.com/dp/B0D2HFKKLZ,https://www.amazon.com/dp/B0D2HFKKLZ,0.0,23.0,https://t.co/c1JAxmwuXQ,0,116442,81871,79869,False,1270489357208649728,True,False,False,Sunny (or not) central Florida,3983,Dr. Joseph Ford Cotto,1.863199103473103e+18,False,https://pbs.twimg.com/profile_images/1788716428104806400/ZxTuueGv_normal.jpg,,227539,https://twitter.com/JosephFordCotto,user,https://x.com/JosephFordCotto,JosephFordCotto,,Do you think Trump will win PA?,Wed Oct 30 23:17:30 +0000 2024,0.8,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1097307966213160961/1722037058,Mon Feb 18 01:33:00 +0000 2019,The Notorious C.W.A. Pronouns: bruh/brutha. Host of Reasonable Suspicion podcast. Professional roaster. Conservatarian. #backtheblue #alllivesmatter,,,,,,,,,,,,,,,,,,,,,0,358107,390983,5353,True,1097307966213160961,True,False,False,The Bottomless Pit,1756,Zeek Arkham 🇺🇸,1.8558201513140844e+18,False,https://pbs.twimg.com/profile_images/1860867906218659840/GcJm1h-7_normal.jpg,,26003,https://twitter.com/ZeekArkham,user,https://x.com/ZeekArkham,ZeekArkham,,"Trump might be having the most fun he’s ever had in his life with this campaign.

He trolls them over and over again and is probably giving Kamala a screaming fit in her hotel.

Biden called us garbage and we’re running with it!

Let’s go ahead and win this thing. #Trump2024 https://t.co/84QBxRAwne",Wed Oct 30 23:16:41 +0000 2024,0.525,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/1075681177/1715890016,Thu Jan 10 04:42:42 +0000 2013,"Former LEO, New Mexico Special Weapons and Tactics Unit.
Jesus • Politics •Law • Jokes • guitar 
                             1 Corinthians 15: 1-4 KJV",,,,,,,,,,,,,,,,gettr.com/user/clinton614,https://gettr.com/user/clinton614,0.0,23.0,https://t.co/e3q8DXmmAG,0,225698,139013,189,False,1075681177,True,False,False,"Arizona, USA",4138,Clinton,1.80167069860121e+18,False,https://pbs.twimg.com/profile_images/1852109707810603008/af6-YK6o_normal.jpg,,86081,https://twitter.com/614clinton,user,https://x.com/614clinton,614clinton,,"democrats have this election rigged 6 ways to Sunday.

You didn't think they were just going to hand over power to Donald Trump because they can't win fairly, did you? 

#614clinton",Wed Oct 30 23:16:20 +0000 2024,0.75,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/913418859096432640/1721770444,Thu Sep 28 15:03:21 +0000 2017,#MYbodyMYchoice🥊 #blm 🏳️‍🌈#ally #nationalforests🌳 #autismmom🧩#takeAhike 🤎🥾 #DEMVOICE1 💙#ProudBlue 💙,,,,,,,,,,,,,,,,vote.gov,https://vote.gov/,0.0,23.0,https://t.co/h8lkXRLPze,0,38153,6920,6605,False,913418859096432640,False,False,False,United States,3830,phxrrs1,1.6422830368333865e+18,False,https://pbs.twimg.com/profile_images/1813733800293330945/zeWUMvaQ_normal.jpg,,27369,https://twitter.com/phxrrs1,user,https://x.com/phxrrs1,phxrrs1,,"Trump isn’t going to be able to fight an election he didn’t win from jail…

DON’T FORGET! HE’S BEING SENTENCED ON NOVEMBER 26th!

#ProudBlue 
#DemVoice1 #HarrisWalz2024 https://t.co/hJIkNy1pi6",Wed Oct 30 23:16:14 +0000 2024,0.75,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1810341133911994368/1720454903,Mon Jul 08 15:52:31 +0000 2024,🚨Breaking News Daily! No Affiliations with @realdonaldtrump. Turn on 🔔 Notification to be the first to get Breaking News. Vote 🗳 for Donald J. Trump 🔴.,,,,,,,,,,,,,,,,,,,,,0,109,848390,5177,False,1810341133911994368,True,False,False,USA,3901,Donald J. Trump News,1.863538654171263e+18,False,https://pbs.twimg.com/profile_images/1810343386601205760/_kHeUY8d_normal.jpg,,4973,https://twitter.com/realTrumpNewsX,user,https://x.com/realTrumpNewsX,realTrumpNewsX,,"He’s going to win, drop a ❤️ if you agree. https://t.co/Cnxt47Q1b5",Wed Oct 30 23:10:31 +0000 2024,0.8,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/1604854284675579905/1674878560,Mon Dec 19 15:01:26 +0000 2022,,,,,,,,,,,,,,,,,,,,,,0,15390,171,337,False,1604854284675579905,False,False,False,,13,Peter Meusburger,,False,https://pbs.twimg.com/profile_images/1844366663006945280/nebdDL9B_normal.jpg,,1181,https://twitter.com/VideVidere,user,https://x.com/VideVidere,VideVidere,,"@tpvsean At this point in time, there is no doubt whatsoever Trump and his team will win the election.

The question is:
What will the Democrats do between Nov 6 and January 6th",Wed Oct 30 23:08:06 +0000 2024,0.8,Support
,,,,,,False,False,https://pbs.twimg.com/profile_banners/19737700/1599802618,Thu Jan 29 22:03:27 +0000 2009,"Syndicated Talk Show Host🎙️📺🇺🇸 I live by MLK's Dream. 
Live M-F 6-9pm East
https://t.co/qtwqn1J5dh and click Listen Live or Watch Now at 6pm!
@joetalkshow",joepags.com,http://joepags.com,75.0,98.0,https://t.co/qtwqn1J5dh,,,,,,,,,,,linktr.ee/joepags,https://linktr.ee/joepags,0.0,23.0,https://t.co/axgHzxf4N6,0,61768,220150,1110,False,19737700,True,False,False,"San Antonio, TX",2715,Joe Pags Pagliarulo,1.8589403750726454e+18,False,https://pbs.twimg.com/profile_images/1587862066433490944/JQHOVTZi_normal.jpg,,119685,https://twitter.com/JoeTalkShow,user,https://x.com/JoeTalkShow,JoeTalkShow,,TERRIBLE CLOSING ARGUMENTS:  Biden Calls Trump Supporters ‘Garbage’ and Democrat’s Say Trump is a ‘Nazi’  https://t.co/p8cgVCSDb8,Wed Oct 30 23:59:02 +0000 2024,1.0,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/2442888666/1720947306,Mon Apr 14 00:27:45 +0000 2014,America First 🇺🇸  /  Christ is King 👑,,,,,,,,,,,,,,,,Rumble.com/nickjfuentes,https://Rumble.com/nickjfuentes,0.0,23.0,https://t.co/XgMyYIX3hp,0,138652,449299,457,True,2442888666,False,False,False,"Chicago, IL",365,Nicholas J. Fuentes,,False,https://pbs.twimg.com/profile_images/1617875006343761928/e4foWyba_normal.jpg,,5486,https://twitter.com/NickJFuentes,user,https://x.com/NickJFuentes,NickJFuentes,,Trump supporters are now proudly calling themselves garbage to own the Democrats https://t.co/wBAfCv5U3r,Wed Oct 30 23:53:16 +0000 2024,0.7,Support
https://pbs.twimg.com/profile_images/1400100770624720898/-HC7kL5x_bigger.jpg,The Babylon Bee,https://twitter.com/TheBabylonBee,DeepLink,Badge,BusinessLabel,True,True,https://pbs.twimg.com/profile_banners/28021635/1687146579,Wed Apr 01 01:47:10 +0000 2009,"Editor-in-chief of The Babylon Bee. Beer, baseball, board games. far too easily pleased",,,,,,,,,,,,,,,,babylonbee.com,http://babylonbee.com,0.0,23.0,https://t.co/8iMmRBolSa,0,38500,140022,677,True,28021635,True,False,False,"San Diego, CA",4598,Kyle Mann,1.863413482210939e+18,False,https://pbs.twimg.com/profile_images/1716331393578631168/KOY8CYTd_normal.jpg,,21534,https://twitter.com/The_Kyle_Mann,user,https://x.com/The_Kyle_Mann,The_Kyle_Mann,,"Kamala: calls trump supporters ""full of crap""

Trump, sighing: ""alright, people, you know the drill. Somebody get me a septic truck.""",Wed Oct 30 23:52:54 +0000 2024,0.22500000000000003,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/1788002249261600768/1721089712,Wed May 08 00:25:39 +0000 2024,"Stay Wired Into the latest news. @GetWired_In brings you real-time news coverage, focusing on breaking events, geopolitics, and cultural trends across the globe",,,,,,,,,,,,,,,,,,,,,0,989,646,108,False,1788002249261600768,True,False,False,Follow Us!,1560,Wired_In,,False,https://pbs.twimg.com/profile_images/1813007713984491520/QQ42iMBI_normal.jpg,,2192,https://twitter.com/GetWired_In,user,https://x.com/GetWired_In,GetWired_In,,"BREAKING: Donald Trump steps on stage in Green Bay, Wisconsin, wearing his trash truck safety vest. Early in his speech, he calls out President Biden, saying, “My supporters are not garbage.” 

Trump adds, “I have to begin by saying, 250 million Americans are not garbage.” https://t.co/MbLVdoT2jK",Wed Oct 30 23:51:48 +0000 2024,0.05,Support
,,,,,,False,True,https://pbs.twimg.com/profile_banners/36304897/1643506825,Wed Apr 29 06:31:38 +0000 2009,"Awakened to a holy God. Sr Pastor @capcommchurch in Raleigh, NC. Husband & Father. U.S. Marine. President and Bible Teacher @truth_unashamed.",,,,,,,,,,,,,,,,unashamedtruth.org,http://unashamedtruth.org,0.0,23.0,https://t.co/Z7JXL7eeQl,0,46416,66750,1243,True,36304897,True,False,False,"Raleigh, NC",1449,Grant R. Castleberry,1.7499647006981699e+18,False,https://pbs.twimg.com/profile_images/1836785785598529538/GaLsxTkP_normal.jpg,,18524,https://twitter.com/grcastleberry,user,https://x.com/grcastleberry,grcastleberry,,"Trump is currently doing a speech in Wisconsin wearing a garbage man’s vest after Biden called his supporters “garbage.”😂

He’s playing political chess at a strategic level. Pure genius. https://t.co/UwcVhhFU6m",Wed Oct 30 23:51:24 +0000 2024,0.07142857142857142,Support
,,,,,,True,False,https://pbs.twimg.com/profile_banners/832616065259614209/1682033698,Fri Feb 17 15:41:54 +0000 2017,This is the official Twitter account of The USA Singers. Makers of Resistance Music. Activists for Democracy. Vote Blue. Legacy Verified Checkmark. 🎹🌎☮️,,,,,,,,,,,,,,,,linktr.ee/theusasingers,https://linktr.ee/theusasingers,0.0,23.0,https://t.co/cec0oBnAvq,0,424566,124748,16911,True,832616065259614209,False,False,False,USA!!!!,13370,The USA Singers,1.6427041197343662e+18,False,https://pbs.twimg.com/profile_images/1862351628596072448/bi_06jhM_normal.jpg,,114770,https://twitter.com/TheUSASingers,user,https://x.com/TheUSASingers,TheUSASingers,,Joe Biden was being kind when he called Trump supporters garbage.,Wed Oct 30 23:48:47 +0000 2024,0.6,Support
