"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/description/urls/3/display_url","author/entities/description/urls/3/expanded_url","author/entities/description/urls/3/indices/0","author/entities/description/urls/3/indices/1","author/entities/description/urls/3/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","text","createdAt"
"false","true",,"Thu Jun 28 00:12:51 +0000 2012","It is all about Non Profit News",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","9496","3699","false","620468659","false","false","false","United States, Connecticut","28","Non Profit News",,"false","https://pbs.twimg.com/profile_images/2731680732/123e00c712c23e0954933969f8cbec61_normal.jpeg","","37651","https://twitter.com/NonProfitNews24","user","https://x.com/NonProfitNews24","NonProfitNews24","Republican nonprofit group demands select committee to take over probe into Russia's election meddling - New York… https://t.co/nm318rdlFB","Tue Mar 14 19:58:35 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/8841522/1587971535","Wed Sep 12 21:20:59 +0000 2007","Non surgical mask wearer",,,,,,,,,,,,,,,,,,,,,,,,,,"0","50104","371","818","true","8841522","false","false","false","United States +","510","Whiskey Tango Foxtrot🇺🇸",,"false","https://pbs.twimg.com/profile_images/1007663483754893313/Sv1_VIBo_normal.jpg","","25657","https://twitter.com/PlumPete","user","https://x.com/PlumPete","PlumPete","More election meddling in favor of the far right pro-Russia candidate. WikiLeaks is a propaganda tool of the Putin regime. Nothing else. https://t.co/KjWC84WI68","Tue Mar 14 19:49:10 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/4895640252/1532648868","Fri Feb 12 04:56:08 +0000 2016","loves God; Loves Jesus Christ;  entrepreneur, foodie, travel, sports, music, Stumptown coffee! #MAGA",,,,,,,,,,,,,,,,,,,,,,,,,,"0","86800","1131","1214","false","4895640252","false","false","false","","2274","absolute poker",,"false","https://pbs.twimg.com/profile_images/1023428295562420224/5oV-07_m_normal.jpg","","51094","https://twitter.com/absolutepoke","user","https://x.com/absolutepoke","absolutepoke","Liberals/Dems talk as if foreign meddling in our election is unconstitutional..yet behind the scenes.they use our money 4 Soros..&amp; Ted Cruz? https://t.co/jX9IqBxatI","Tue Mar 14 19:25:32 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/69123976/1611873246","Wed Aug 26 22:57:42 +0000 2009","I'm not like all the other contrarians",,,,,,,,,,,,,,,,,,,,,,,,,,"0","9224","6803","7060","true","69123976","false","false","false","","5894","Elliot","411282297816498176","false","https://pbs.twimg.com/profile_images/1121294382273978368/dQW10lMN_normal.jpg","","153789","https://twitter.com/Loh","user","https://x.com/Loh","Loh","Given the election-meddling, we have just seen the modernization of the machine that elects fascists (so to speak). How, then, to dismantle?","Tue Mar 14 18:47:32 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/246620703/1425281734","Thu Feb 03 03:51:27 +0000 2011","Editor with @newsday. When I'm not spending time with my amazing wife, I'm playing golf or watching a ballgame.",,,,,,,,,,,,,,,,,,,,,,,,,,"0","19884","1498","1808","true","246620703","false","false","false","New York City","4804","Tom Biersdorfer",,"false","https://pbs.twimg.com/profile_images/1391200583508537344/z9xZ0Dd1_normal.jpg","","20803","https://twitter.com/TomBiersdorfer","user","https://x.com/TomBiersdorfer","TomBiersdorfer","GOP nonprofit wants unified probe into Russia election meddling
https://t.co/kTX6czpQL0","Tue Mar 14 18:16:06 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/820937411572154370/1670522332","Mon Jan 16 10:15:06 +0000 2017","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","16765","11591","9867","false","820937411572154370","true","false","false","","42","nick-at-nite",,"false","https://pbs.twimg.com/profile_images/1600912644277506093/wiy8ywjD_normal.jpg","","98224","https://twitter.com/nitepost","user","https://x.com/nitepost","nitepost","Investigate meddling in the 2016 Election:  @cnn giving debate questions to @HillaryClinton and the MSM being in the tank for the Democrats.","Tue Mar 14 17:44:43 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/713830012/1665367761","Mon Oct 14 03:58:22 +0000 2013","Read history.  It probably didn't happen like you think it did!",,,,,,,,,,,,,,,,,,,,,,,,,,"0","308642","3587","4512","true","713830012","false","false","false"," Eastern PA","435","Farmer's Daughter🖌️📚🧵🧶🌈🇺🇦🏳️‍⚧️🟧🇺🇸🦅",,"false","https://pbs.twimg.com/profile_images/1579293053772353536/u-87zMq-_normal.jpg","","244394","https://twitter.com/kdbk42","user","https://x.com/kdbk42","kdbk42","@PossiblePotus @thehill Germany, France afraid of Russia meddling in their election. Also involved in Brexit, Scottish Independence.","Tue Mar 14 17:36:29 +0000 2017"
"false","false","https://pbs.twimg.com/profile_banners/101632102/1466603099","Mon Jan 04 02:16:48 +0000 2010","A dilettante in the old sense. He/him. Cisgender.
""We are all us.""-Greg Stafford
""It's not the voting that's democracy, it's the counting.""--Stoppard",,,,,,,,,,,,,,,,,,,,,"maroney.org","http://www.maroney.org","0","23","https://t.co/17htQyLtAJ","0","6463","508","415","true","101632102","false","false","false","Yonkers, Where Love Conquers","1749","Kevin J. Maroney 🐀","1725168521808683218","false","https://pbs.twimg.com/profile_images/694226556093276160/puA0j6TU_normal.jpg","","95823","https://twitter.com/womzilla","user","https://x.com/womzilla","womzilla","Thread. Trump's ties to Putin are serious concerns even absent election meddling. https://t.co/RbxdEgUp7U","Tue Mar 14 17:06:59 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/976988131/1354479535","Wed Nov 28 21:13:48 +0000 2012","Fastest news from around the world!!  You may follow @kdvcm",,,,,,,,,,,,,,,,,,,,,,,,,,"0","7995","10463","354","false","976988131","false","false","false","Danilovgrad","48094","Milvec22",,"false","https://pbs.twimg.com/profile_images/2924397753/b0398e7d578517d45423f9ebd811958a_normal.jpeg","","366023","https://twitter.com/Milvec22","user","https://x.com/Milvec22","Milvec22","GOP nonprofit wants unified probe into Russia election meddling https://t.co/vMtvSfFSBm https://t.co/XenpPU7LB3","Tue Mar 14 16:34:38 +0000 2017"
"true","false","https://pbs.twimg.com/profile_banners/741450836421664770/1563734674","Sat Jun 11 02:03:49 +0000 2016","Dad, Husband, & CA SOS Candidate (2018), #Paramedic, #Historian & Law Degree, CEO @emsuniversity. Writer. RT/Like /= endorse",,,,,,,,,,,,,,,,,,,,,"emsuniversity.com","http://www.emsuniversity.com","0","23","https://t.co/0YNT9sOVvq","0","13564","44813","40346","true","741450836421664770","false","false","false","Oceanside, CA","748","Ruben Major",,"false","https://pbs.twimg.com/profile_images/923158206859243523/Q9rxnxI1_normal.jpg","","11740","https://twitter.com/rubenkmajor","user","https://x.com/rubenkmajor","rubenkmajor","Essential to the narrative of #Russian election meddling. How does it connect with the entire story? TBD -- Pieces are out there... https://t.co/WAJapXeAiT","Tue Mar 14 16:25:59 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/361851865/1645902727","Thu Aug 25 12:57:06 +0000 2011","“In the end, we will conserve only what we love, we will love only what we understand, and will only understand what we are taught.”- Baba Dioum",,,,,,,,,,,,,,,,,,,,,,,,,,"0","1541","76","322","true","361851865","false","false","false","","112","Paul McCurdie",,"false","https://pbs.twimg.com/profile_images/1591917302206763008/6Gt939vb_normal.jpg","","6550","https://twitter.com/pmc2522","user","https://x.com/pmc2522","pmc2522","@POTUS Aren't these the numbers you said were fake last year?  More importantly, what are you doing about the Russian election meddling?","Tue Mar 14 15:36:12 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/798903323260751872/1584623151","Wed Nov 16 14:59:29 +0000 2016","digital lifestyle preneur :)
making the most from discounted travel with up to 70% all things travel and leisure",,,,,,,,,,,,,,,,,,,,,"bit.ly/2TfQBpU","http://bit.ly/2TfQBpU","0","23","https://t.co/tuiUG3O6L9","0","19449","2134","1875","false","798903323260751872","false","false","false","Altea, Spain","3454","@traveltasticpreneur",,"false","https://pbs.twimg.com/profile_images/1240625517042245633/tEAYOdlh_normal.jpg","","380243","https://twitter.com/Nano_coin","user","https://x.com/Nano_coin","Nano_coin","Obama administration prepares sanctions, retaliation for Russian election meddling

The Obama administration is  https://t.co/6fBZCyxn9k","Tue Mar 14 15:25:49 +0000 2017"
"true","true","https://pbs.twimg.com/profile_banners/1179710990/1690587258","Thu Feb 14 16:39:18 +0000 2013","you know why.

@OccuWorld@syzito.xyz",,,,,,,,,,,,,,,,,,,,,"syzito.xyz/@OccuWorld","https://syzito.xyz/@OccuWorld","0","23","https://t.co/DkBEVA1wmy","0","39796","8991","1916","true","1179710990","false","false","false","Earth","387320","OccuWorld 🏴","1675448591152734210","false","https://pbs.twimg.com/profile_images/1684571679467651073/JTQjBuTA_normal.jpg","","3675124","https://twitter.com/OccuWorld","user","https://x.com/OccuWorld","OccuWorld","May Appoints Anti-Subversion Minister Fearing Russia’s Meddling in UK Election https://t.co/6kOjNt62J7","Tue Mar 14 13:21:26 +0000 2017"
"false","true","https://pbs.twimg.com/profile_banners/169616251/1612649787","Thu Jul 22 19:28:45 +0000 2010","",,,,,,,,,,,,,,,,,,,,,,,,,,"0","9691","204","595","true","169616251","false","false","false","","12714","Komrade Deplorable",,"false","https://pbs.twimg.com/profile_images/1245798348826669056/uzUUD5CX_normal.jpg","","82654","https://twitter.com/astroloupicus","user","https://x.com/astroloupicus","astroloupicus","May Appoints Anti-Subversion Minister Fearing Russia's Meddling in UK Election https://t.co/zKjd3ifKRv via @astroloupicus","Tue Mar 14 12:19:33 +0000 2017"
